	xmlid	date	title	author	roman
4719	5735730.xml	1790	District des Cordeliers. Délibération relative au bois de chauffage et tendante à en faire diminuer le prix	A-UNKNOWN	other
5489	6259022.xml	1790	Extrait des registres de l'assemblée générale tenue en l'église des Filles Saint-Thomas, du 30 novembre 1790	A-UNKNOWN	other
5498	5772685.xml	1790	Nouvel examen du Rapport de M. Barnave sur l'affaire de Saint-Domingue, d'après celui qu'il a fait imprimer. [Signé : T. Millet.]	Millet	other
1322	6248381.xml	1790	Plan d'une imposition générale uniforme et proportionnée à la fortune connue, soit territoriale, soit industrielle, des particuliers	Bourguin	other
5034	6258527.xml	1790	Lettre adressée par les représentants de la commune à leurs commettants. Ce 20 mai 1790	A-UNKNOWN	other
7350	6434284.xml	1790	De la souveraineté du peuple et de l'excellence d'un état libre — Tome 2	Needham	other
6064	6225110.xml	1790	Grand massacre arrivé à Madrid	A-UNKNOWN	other
5516	5831321.xml	1790	Encyclopédie méthodique. Chirurgie — Planches	Petit-Radel	other
1068	6150188.xml	1790	Entrevue de Messieurs le Duc d'Orléans avec le Marquis de La Fayette	A-UNKNOWN	other
3796	6435930.xml	1790	La Pariséide ou les Amours d'un jeune patriote et d'une belle aristocrate. Poème héroï-comi-politique en prose nationale	A-UNKNOWN	other
8382	6529727.xml	1790	Dénonciation à l'Assemblée nationale contre le sieur comte de Buffévent et autres aristocrates de la ville forte d'Huningue, en Alsace [par J.-M. de Larue]	Larue	other
8158	5786529.xml	1790	Journal exact de la situation dans laquelle étoit la Martinique à l'époque du 18 octobre 1790	Ruste	other
3394	5786216.xml	1790	"Copie d'une lettre de l'Assemblée coloniale portant pour adresse : Messieurs les citoyens françois formant l'équipage et la garnison du vaisseau national ""le Léopard"", en rade au Port-au-prince, et décret de la dite assemblée concernant le vaisseau ""Le Léopard"" [publiés et commentés par le Cte de Peinier]"	Peinier	other
1263	5836551.xml	1790	Dialogue sur la nécessité d'abolir la Noblesse en France	A-UNKNOWN	other
4974	6266248.xml	1790	Adresse du Comité militaire de la commune au conseil général de la municipalité, le 26 octobre 1790	A-UNKNOWN	other
2093	5456774.xml	1790	M. Lamiral réfuté par lui-même, ou Réponse aux opinions de cet auteur sur l'abolition de la traite des noirs	Lanthenas	other
7781	5786466.xml	1790	"Lettre de l'assemblée générale de la partie française de Saint-Domingue aux chambres du commerce et manufactures du royaume. (A bord du ""Léopard"", en rade de Brest, le 13 septembre 1790.)"	A-UNKNOWN	other
1594	6266250.xml	1790	Municipalité de Paris. Conseil de ville. Extrait du registre du conseil de ville. Du lundi 27 septembre 1790	A-UNKNOWN	other
3215	6258528.xml	1790	De par M. le maire, M.M. les lieutenant de maire et conseillers administrateurs au département de la police. Proclamation du samedi 6 mars 1790	A-UNKNOWN	other
8179	6478180.xml	1790	Précis historique et justificatif de Charles Eugène de Lorraine, prince de Lambesc	Lambesc	other
8183	5786180.xml	1790	Lettre des députés de Saint-Domingue à leurs commettants, en date du 12 août 1789, interceptée par un mulâtre, communiquée, sous le secret, à M. le comte de Mirabeau, et dénoncée par cet honorable collègue à un comité de six cents amis de la constitution, pour leur prouver que les députés des colonies et leurs commettants étaient des tyrans sans éducation, dont les bouches impures profanaient le nom de liberté, dont les mains barbares ne savaient que serrer des chaînes, dont la présence souillait l'Assemblée nationale, et que la justice de la nation aurait dû priver des droits de citoyens actifs. Imprimée, distribuée à tous les membres de l'Assemblée nationale, et publiée en France, en Amérique et en Asie, par arrêté de la députation de Saint-Domingue	A-UNKNOWN	other
5687	6379155.xml	1790	Bibliothèque universelle des dames. Médecine domestique, ou Moyens simples de conserver sa santé — Tome 3	Roussel	other
7450	6262013.xml	1790	Discours prononcé à la Société des Amis de la Constitution, par M. de Peyssonnel...	Peyssonnel	other
8187	6262014.xml	1790	Discours de M. Rousseau	Rousseau	other
5781	6305415.xml	1790	Mémoire, à l'Institut national, sur la réintégration du sang artériel dans les veines, la séparation de la bile, la formation de l'atrabile, la nutrition, les ictères, etc. [Par A. Séguin.]	Seguin	other
455	6304078.xml	1790	Procès-verbal de la formation et des opérations du comité militaire de la ville de Paris	A-UNKNOWN	other
4926	6384791.xml	1790	Nouveau recueil de gaîté et de philosophie, seconde édition, considérablement augmentée, avec des notes intéressantes, et moins timides, depuis la liberté de la presse, dont l'auteur a fait usage, sans en abuser ; par un genthilhomme (s'il en reste), retiré du monde [le Cte de La Touraille]... — Edition 2,Partie 1	La Touraille	other
1589	5785227.xml	1790	Protestations de plusieurs citoyens du Port-au-Prince, contre l'Arrêté fait à l'Assemblée de la paroisse de ladite ville, le dimanche 13 Juin 1790, et avis desdits citoyens sur la continuation ou la nouvelle formation de l'Assemblée générale séante à Saint-Marc. Du 14 Juin 1790	A-UNKNOWN	other
1188	5836088.xml	1790	Adresse itérative de la commune du Havre à l'Assemblée nationale. (2 mars 1790)	A-UNKNOWN	other
5769	5843486.xml	1790	Observations sur l'accord de la raison et de la religion pour le rétablissement du divorce, l'anéantissement des séparations entre époux, et la réformation des loix relatives à l'adultère, par M. Bouchotte,...	Bouchotte	other
8324	5772384.xml	1790	Histoire abrégée de la lithotomie, par M. Saucerotte,...	Saucerotte	other
5708	6549468.xml	1790	À M. le Président et aux membres de l'Assemblée nationale	Westermann	other
4920	5684605.xml	1790	Arrêté du sixième bataillon, première division sur l'affaire de Nancy	Soufflot le Romain	other
5718	6344832.xml	1790	Nephté	Hoffman	other
1191	5424088.xml	1790	Requête à Nosseigneurs les Députés à l'Assemblée nationale, par... François-Louis Pétré,... ce 2 mars 1790	Pétré	other
4918	6247605.xml	1790	Assemblée des représentants de la commune de Paris. Extrait du procès-verbal du jeudi 14 janvier 1790, séance du soir...	A-UNKNOWN	other
7459	5452013.xml	1790	Éloge du clergé	Daiteg	other
5755	6532512.xml	1790	Loi. Code Pénal. Donnée à Paris le 6 octobre 1791	A-UNKNOWN	other
458	6531078.xml	1790	Couplets chantés au repas donné par le bataillon Saint-Honoré à ses frères d'armes députés à la Fédération	A-UNKNOWN	other
2297	5451959.xml	1790	Couplets chantés le jour solennel de la confédération 6 juin 1790	A-UNKNOWN	other
7764	5788411.xml	1790	Exposé de la conduite et des torts du sieur Talma envers les comédiens français	A-UNKNOWN	other
5726	6258832.xml	1790	Discours de M. Bailly, maire, à la Reine. - Réponse de la Reine. (6 février 1790.)	Bailly	other
1199	6262066.xml	1790	Motion faite par René Girardin à l'assemblée des amis de la constitution	Girardin	other
7466	6517187.xml	1790	Considérations sur la nécessité d'établir des tribunaux dans les provinces frontières. Vues particulières sur la ville d'Arreau... dans le centre des Pyrénées, par M. Ladrix,...	Ladrix	other
1578	6431660.xml	1790	Une année de la vie du chevalier de Faublas — Tome 5	Louvet de Couvray	roman
5737	5835565.xml	1790	Une année de la vie du chevalier de Faublas — Tome 1	Louvet de Couvray	roman
7470	5735080.xml	1790	Le chevalier sans peur et sans reproche, ou Les amours de Bayard	Boutet de Monvel	other
8883	6218373.xml	1790	Observations sur les deux modes de paiements proposés pour acquitter les dettes de l'État... par un négociant, membre du club de Mil sept cent quatre-vingt-neuf lues, à la séance du 23 août	A-UNKNOWN	other
4933	5785338.xml	1790	Au nom de la nation, de la loi et du roi. [Signé : le Cte de Peinier.]	Peinier	other
2313	6257479.xml	1790	Délibération sur les assignats-monnaie, par le club des fils aînés de la révolution, les plus vrais, les plus solides amis de la constitution, réunis sous le nom de Loyalistes	A-UNKNOWN	other
326	5783646.xml	1790	"Notes sommaires en réponse aux ""Observations sommaires sur le Mémoire publié pour la colonie de l'Ile-de-France""... (Signé : Cossigny.)"	Charpentier de Cossigny	other
3667	5720253.xml	1790	Rapport sur l'état actuel du cours de la rivière de Bièvre	Hallé	other
5909	5805724.xml	1790	Rapport fait en l'assemblée de MM. les commissaires de la majorité des sections de Paris, sur l'affaire de Tabago, réunis à l'invitation de celle de la Bibliothèque	Desvieux	other
4969	5786248.xml	1790	Mémoire sur les Terres-Basses d'Approuague, colonie de Cayenne, avec des vues d'établissement dans les plaines de Kaw, dédié à l'Assemblée nationale par M. Mongrolle...	Mongrolle	other
327	5414646.xml	1790	La prise de la Bastille	Raboteau	other
3153	5628808.xml	1790	"Réponse de M. Naudet à une lettre de M. Talma du 27 octobre 1790 insérée dans la ""Chronique"", le ""Journal"" et les ""Petites affiches"""	Naudet	other
1145	5681901.xml	1790	Célébration de l'anniversaire du 14 juillet	A-UNKNOWN	other
1146	5853901.xml	1790	Ode sur les loix, composée à l'époque de la naissance de Louis XVI, au mois d'août 1754... par M. Dumouchet,...	Dumouchet du Bac	other
5892	5786219.xml	1790	Lettre de MM. du Comité de l'Ouest de Saint-Domingue à M. le Commandant de la marine marchande. (20 mai 1790)	A-UNKNOWN	other
1256	6258526.xml	1790	Discours prononcé le 30 janvier dans l'assemblée générale des représentans de la Commune	Bourge	other
4823	5664498.xml	1790	Traité complet sur les abeilles, avec une méthode nouvelle de les gouverner telle qu'elle se pratique à Syra, île de l'Archipel — Tome 3	Rocca	other
8949	6360633.xml	1790	Nouveau recueil de gaîté et de philosophie, seconde édition, considérablement augmentée, avec des notes intéressantes, et moins timides, depuis la liberté de la presse, dont l'auteur a fait usage, sans en abuser ; par un genthilhomme (s'il en reste), retiré du monde [le Cte de La Touraille]... — Edition 2,Partie 2	La Touraille	other
1561	5809617.xml	1790	Affaire de Me Riston, avocat au Parlement de Nancy, détenu à la Conciergerie. [Signé : Roch Marcandier.]	Marcandier	other
5652	6257785.xml	1790	Motion faite au district des Récollets, le 14 janvier 1790, sur la situation alarmante de la capitale, relativement à la rareté extrême du numéraire	A-UNKNOWN	other
4830	5772956.xml	1790	Mémoire de M. Roume, commissaire et ordonnateur de l'isle de Tabago, chargé par le ministre de la Marine de répondre aux réclamations des hypothécaires anglois, qui réfute un mémoire adressé à l'Assemblée nationale pour les créanciers anglois des habitans de la même isle, par MM. Tod et Francklyn...	Roume	other
8832	6264960.xml	1790	Mémoire à MM. du comité de constitution de l'assemblée nationale, sur la question de savoir si les administrateurs provisoires de la municipalité doivent rendre leurs premiers comptes aux représentants provisoires de la commune de Paris. (18 septembre.)	A-UNKNOWN	other
4948	5785235.xml	1790	Réclamations adressées à l'Assemblée nationale par les personnes de couleur... de Saint-Domingue. [Signé : Raimond.]	Raimond	other
3281	5785288.xml	1790	Extrait des délibérations de l'Assemblée générale de la Martinique, du 15 avril 1790	A-UNKNOWN	other
7214	5623596.xml	1790	Lettres de M. Linguet au comte de Trautmannsdorff, ministre plénipotentiaire pour l'Empereur aux Pays-Bas en 1788 et 1789	Linguet	other
3288	5624266.xml	1790	Note préliminaire pour le sieur Léger contre le sieur Gallet l'aîné	Léger	other
3290	5785266.xml	1790	Récit des événements arrivés à la Martinique depuis le 3 juin jusqu'au 9, contradictoirement à la relation publiée par MM. Ruste et Corio, députés de Saint-Pierre. (Signé : Blanchetière-Bellevue, député extraordinaire de la Martinique.)	Blanchetière-Bellevue	other
4855	6214826.xml	1790	Tableau philosophique de la Révolution de France en 1789	Raynal	other
4940	6218338.xml	1790	Discours sur la rareté du numéraire et sur les moyens d'y remédier	Brissot de Warville	other
5082	6262117.xml	1790	Récit fidèle de ce qui s'est passé au grand dîner de la Société de 1789, au Palais-Royal, le 17 juin 1790	A-UNKNOWN	other
8350	6214620.xml	1790	Adresse présentée à l'assemblée nationale, par le club des amis de la constitution, établi à Nîmes	A-UNKNOWN	other
4946	6265235.xml	1790	Discours prononcé par M. Bailly, maire de Paris, dans la première séance du Conseil général de la Commune, le 9 octobre 1790	Bailly	other
3177	5846452.xml	1790	Observations pour les créanciers de la Comédie française. [Signé : Bauvarlet, Busche et Pelletier.]	Busche	other
1246	6378116.xml	1790	Antiquités nationales ou Recueil de monumens pour servir à l'histoire générale et particulière de l'empire françois, tels que tombeaux, inscriptions, statues... tirés des abbayes, monastères, châteaux et autres lieux devenus domaines nationaux — Tome 2	Millin	other
8571	5550591.xml	1790	Le retour du sentiment et de la raison, bouquet à Louis XVI, premier roi citoyen	A-UNKNOWN	other
5865	6260280.xml	1790	Motion sur la nécessité de circonscrire la vente des biens ecclésiastiques aux municipalités dans leur territoire, etc.	Brissot de Warville	other
8749	6258984.xml	1790	Opinion sur les assignats, par M. L***	A-UNKNOWN	other
7422	5454879.xml	1790	Chanson nouvelle	A-UNKNOWN	other
7853	5624026.xml	1790	Observations pour M. André-Louis-Alexandre Louet	Louet	other
5735	5786565.xml	1790	Proclamation de M. le gouverneur général [Cte de Peinier] contenant l'exposition de la conduite de l'Assemblée ci-devant séante à Saint-Marc et incitation aux paroisses pour en former une nouvelle	Peinier	other
