,Text in Sade_Infortunes,Text in B,Location in Sade_Infortunes,Location in B
Sade_Justine_449,"ge bien plus que d'une feutre PERSUASION, JE LEUR OPPOSAIS MA CONSCIENCE ET MON CŒUR, ET TROUVAIS AU MOYEN DE L'UNE ET DE L'AUTRE TOUT CE QU'IL FALLAIT POUR Y RÉPONDRE. FORCÉE QUELQUEFOIS PAR MES MALHEURS DE NÉGLIGER MES DEVOIRS DE PIÉTÉ, JE RÉPARAIS CES TORTS AUSSITÔT QUE J'EN TROUVAIS L'OCCASION. JE VENAIS DE PARTIR D'AUXERRE LE 7 de juin, je n'en oublierai ","age bien plus que d'une ferme PERSUASION, JE LEUR OPPOSAIS MA CONSCIENCE ET MON CŒUR, ET TROUVAIS AU MOYEN DE L'UN ET DE L'AUTRE TOUT CE QU'IL FALLAIT POUR Y RÉPONDRE. SOUVENT FORCÉE PAR MES MALHEURS DE NÉGLIGER MES DEVOIRS DE PIÉTÉ, JE RÉPARAIS CES TORTS AUSSITÔT QUE J'EN TROUVAIS L'OCCASION. 
JE VENAIS DE PARTIR D'AUXERRE LE 7 d'août, je n'en oublierai j","(123623, 123925)","(76, 272)"
Sade_Justine_450,"artir d'Auxerre le 7 de juin, JE N'EN OUBLIERAI JAMAIS L'ÉPOQUE, J'AVAIS FAIT ENVIRON DEUX LIEUES ET LA CHALEUR COMMENÇANT À ME GAGNER, JE RÉSOLUS DE MONTER SUR UNE PETITE ÉMINENCE COUVERTE D'UN BOUQUET DE BOIS, un peu éloignée du chemin ve","partir d'Auxerre le 7 d'août, JE N'EN OUBLIERAI JAMAIS L'ÉPOQUE ; J'AVAIS FAIT ENVIRON DEUX LIEUES, ET LA CHALEUR COMMENÇANT À M'INCOMMODER, JE MONTAI SUR UNE PETITE ÉMINENCE COUVERTE D'UN BOUQUET DE BOIS, peu éloignée de la route, av","(123937, 124117)","(76, 272)"
Sade_Justine_451,"e du chemin vers la gauche, à DESSEIN DE M'Y RAFRAÎCHIR ET D'Y SOMMEILLER UNE COUPLE D'HEURES, À MOINS DE FRAIS QUE DANS UNE AUBERGE ET PLUS DE SÛRETÉ QUE SUR LE GRAND CHEMIN. JE monte et m'établis au pied d'","éloignée de la route, avec le DESSEIN DE M'Y RAFRAÎCHIR ET D'Y SOMMEILLER UNE COUPLE D'HEURES, À MOINS DE FRAIS QUE DANS UNE AUBERGE, ET PLUS EN SÛRETÉ QUE SUR LE GRAND CHEMIN ; JE m'établis au pied d'un chêne,","(124163, 124311)","(76, 272)"
Sade_Justine_452,"sé d'un peu de pain et d'eau, JE ME LIVRE AUX DOUCEURS DU SOMMEIL ; J'EN jouis plus de deux heures ave"," et après un déjeuner frugal, JE ME LIVRE AUX DOUCEURS DU SOMMEIL. J'EN avais joui longtemps avec tra","(124414, 124456)","(76, 272)"
Sade_Justine_453," je crus voir à plus de trois LIEUES DE MOI, UN PETIT CLOCHER S'ÉLEVER MODESTEMENT DANS L'AIR. 
--DOUCE SOLITUDE, ME DIS-JE, QUE TON SÉJOUR ME FAIT ENVIE CE DOIT être là l'asile de quelques r","oir à près de trois ou quatre LIEUES DE MOI UN PETIT CLOCHER S'ÉLEVER MODESTEMENT DANS L'AIR... AIMABLE SOLITUDE, ME DIS-JE, QUE TON SÉJOUR ME FAIT ENVIE TU DOIS être l'asile de quelques douc","(124694, 124825)","(76, 272)"
Sade_Justine_454,"de leurs devoirs, entièrement CONSACRÉS À LA RELIGION, ÉLOIGNÉS DE CETTE SOCIÉTÉ PERNICIEUSE OÙ LE CRIME LUTTANT SANS cesse contre l'innocence, vie",ues saints ermites uniquement CONSACRÉS À LA RELIGION... ÉLOIGNÉES DE CETTE SOCIÉTÉ PERNICIEUSE OÙ LE CRIME VEILLANT SANS cesse autour de l'innocence l,"(124949, 125036)","(76, 272)"
Sade_Justine_455," de mon âge, gardant quelques MOUTONS SUR CE PLATEAU, S'OFFRIT TOUT À COUP À MA VUE ; JE L'INTERROGEAI SUR CETTE HABITATION, ELLE ME DIT QUE CE QUE JE voyais était un couvent de ré","fille de mon âge, gardant des MOUTONS SUR CE PLATEAU, S'OFFRIT TOUT À COUP À MA VUE ; JE L'INTERROGE SUR CETTE HABITATION, ELLE ME DIT QUE CE QUE JE vois est un couvent de Bénédi","(125245, 125365)","(76, 272)"
Sade_Justine_456,"tait un couvent de récollets, OCCUPÉ PAR QUATRE SOLITAIRES, DONT RIEN N'ÉGALAIT LA RELIGION, LA CONTINENCE ET LA SOBRIÉTÉ. 
--ON Y VA, ME DIT CETTE fille, une fois par an, en pè","st un couvent de Bénédictins, OCCUPÉ PAR QUATRE SOLITAIRES DONT RIEN N'ÉGALE LA RELIGION, LA CONTINENCE ET LA SOBRIÉTÉ. « ON Y VA, ME DIT CETTE jeune fille, une fois par an ","(125404, 125521)","(76, 272)"
Sade_Justine_457,"été. 
--On y va, me dit cette FILLE, UNE FOIS PAR AN, EN PÈLERINAGE POUR UNE VIERGE MIRACULEUSE DONT LES GENS PIEUX OBTIENNENT TOUT CE QU'ILS VEULENT. 
Émue du désir d'aller aussi","« On y va, me dit cette jeune FILLE, UNE FOIS PAR AN EN PÈLERINAGE PRÈS D'UNE VIERGE MIRACULEUSE, DONT LES GENS PIEUX OBTIENNENT TOUT CE QU'ILS VEULENT. » Singulièrement émue du dés","(125522, 125641)","(76, 272)"
Sade_Justine_458,"ent tout ce qu'ils veulent. 
ÉMUE DU DÉSIR D'ALLER AUSSITÔT IMPLORER QUELQUES SECOURS AUX PIEDS DE CETTE SAINTE MÈRE DE DIEU, JE DEMANDAI À CETTE FILLE SI elle voulait venir avec moi ;","ls veulent. » Singulièrement éMUE DU DÉSIR D'ALLER AUSSITÔT IMPLORER QUELQUES SECOURS AUX PIEDS DE CETTE SAINTE MÈRE DE DIEU, JE DEMANDE À CETTE FILLE SI elle veut y venir prier avec ","(125645, 125769)","(76, 272)"
Sade_Justine_459,"t me dit que le père gardien, LE PLUS RESPECTABLE ET LE PLUS SAINT DES HOMMES, non seulement me recevrait à","le supérieur de cette maison, LE PLUS RESPECTABLE ET LE PLUS SAINT DES HOMMES, me recevra parfaitement bien","(125972, 126019)","(76, 272)"
Sade_Justine_460,"t enflammée davantage encore, IL ME DEVINT IMPOSSIBLE DE RÉSISTER AU DÉSIR que j'avais d'aller en pèleri","nt encore davantage mon zèle, IL ME DEVINT IMPOSSIBLE DE RÉSISTER AU DÉSIR violent que j'éprouvais d'all","(126588, 126632)","(76, 272)"
Sade_Justine_461," pieux que je pourrais toutes LES NÉGLIGENCES DONT J'ÉTAIS COUPABLE. QUELQUE BESOIN QUE J'AIE MOI-MÊME DE CHARITÉS, J'EN FAIS À CETTE FILLE, ET ME VOILÀ DANS LA ROUTE DE SAINTE MADE-DES-Bois, c'était le nom du couve","arer par quelques actes pieux LES NÉGLIGENCES DONT J'ÉTAIS COUPABLE. QUELQUE BESOIN QUE J'AIE MOI-MÊME DE CHARITÉS, JE DONNE UN ÉCU À CETTE FILLE, ET ME VOILÀ DANS LA ROUTE DE SAINTE-MARIE-DES-Bois : tel était le nom du co","(126744, 126899)","(76, 272)"
Sade_Justine_462,"geais. 
Quand je me retrouvai DANS LA PLAINE, JE N'APERÇUS PLUS LE CLOCHER, et n'eus pour me guider que ","as. 
Dès que je fus descendue DANS LA PLAINE, JE N'APERÇUS PLUS LE CLOCHER ; je n'avais pour me guider q","(126975, 127019)","(76, 272)"
Sade_Justine_463,"us bientôt que l'éloignement éTAIT BIEN AUTRE QUE L'ESTIMATION QUE J'EN AVAIS FAITE. MAIS RIEN NE ME DÉCOURAGE, J'ARRIVE AU BORD DE LA FORÊT, ET VOYANT QU'IL ME RESTE ENCORE ASSEZ DE JOUR, JE ME DÉTERMINE À M'Y ENFONCER, À PEU PRÈS SÛRE D'ARRIVER AU COUVENT AVANT LA NUIT... CEPENDANT AUCUNE TRACE HUMAINE ne s'offrit à mes yeux, pas u","j'avais oublié de m'informer éTAIT BIEN AUTRE QUE L'ESTIMATION QUE J'EN AVAIS FAITE ; MAIS RIEN NE ME DÉCOURAGE, J'ARRIVE AU BORD DE LA FORÊT, ET VOYANT QU'IL ME RESTE ENCORE ASSEZ DE JOUR, JE ME DÉTERMINE À M'Y ENFONCER, M'IMAGINANT TOUJOURS POUVOIR ARRIVER AU COUVENT AVANT LA NUIT. CEPENDANT NULLE TRACE HUMAINE ne se présente à mes yeux... ","(127230, 127505)","(76, 272)"
Sade_Justine_464,"e trace humaine ne s'offrit à MES YEUX, PAS UNE MAISON, ET POUR TOUT CHEMIN UN SENTIER TRÈS PEU BATTU QUE JE SUIVAIS À TOUT HASARD. J'AVAIS AU MOINS fait cinq lieues depuis la co","race humaine ne se présente à MES YEUX... PAS UNE MAISON, ET POUR TOUT CHEMIN UN SENTIER PEU BATTU QUE JE SUIVAIS À TOUT HASARD. J'AVAIS AU MOINS déjà fait cinq lieues et je n","(127520, 127638)","(76, 272)"
Sade_Justine_465,"t me rendre à ma destination, ET JE NE VOYAIS ENCORE RIEN S'OFFRIR, LORSQUE le soleil étant prêt à m'aban","u moins déjà fait cinq lieues ET JE NE VOYAIS ENCORE RIEN S'OFFRIR, LORSQUE l'astre ayant absolument cess","(127744, 127789)","(76, 272)"
Sade_Justine_466,"ne lieue de moi. Je me dirige VERS LE BRUIT, JE ME HÂTE, LE SENTIER S'ÉLARGIT UN PEU... et au bout d'une heure de ","cloche... J'écoute, je marche VERS LE BRUIT, JE ME HÂTE ; LE SENTIER S'ÉLARGIT UN PEU, j'aperçois enfin quelques ha","(127905, 127959)","(76, 272)"
Sade_Justine_467," où j'ai entendu la cloche, j'APERÇOIS ENFIN QUELQUES HAIES ET BIENTÔT APRÈS LE COUVENT. RIEN DE PLUS AGRESTE QUE CETTE SOLITUDE ; AUCUNE HABITATION NE L'AVOISINAIT, LA PLUS PROCHAINE ÉTAIT à plus de six lieues, et de t","e sentier s'élargit un peu, j'APERÇOIS ENFIN QUELQUES HAIES, ET BIENTÔT APRÈS LE COUVENT. RIEN DE PLUS AGRESTE QUE CETTE SOLITUDE, AUCUNE HABITATION NE L'AVOISINAIT, LA PLUS PROCHAINE ÉTAIT à six lieues, et des bois imm","(128042, 128201)","(76, 272)"
Sade_Justine_468,"oins trois lieues de forêts ; ELLE ÉTAIT SITUÉE DANS UN FOND, IL M'AVAIT FALLU BEAUCOUP DESCENDRE POUR Y ARRIVER, ET TELLE ÉTAIT LA RAISON QUI M'AVAIT FAIT PERDRE LE CLOCHER DE VUE DÈS QUE JE M'ÉTAIS TROUVÉE DANS LA PLAINE. LA CABANE D'UN frère jardinier touchait aux ","t la maison de toutes parts ; ELLE ÉTAIT SITUÉE DANS UN FOND, IL M'AVAIT FALLU BEAUCOUP DESCENDRE POUR Y ARRIVER, ET TELLE ÉTAIT LA RAISON QUI M'AVAIT FAIT PERDRE LE CLOCHER DE VUE, DÈS QUE JE M'ÉTAIS TROUVÉE DANS LA PLAINE. LA CABANE D'UN jardinier touchait aux murs d","(128286, 128494)","(76, 272)"
Sade_Justine_469,"érieur, et c'était là qu'on s'ADRESSAIT AVANT QUE D'ENTRER. JE DEMANDE À CE SAINT ERMITE S'IL EST PERMIS DE PARLER AU père gardien... il me demande",uvent ; c'était là que l'on s'ADRESSAIT AVANT QUE D'ENTRER. JE DEMANDE À CETTE ESPÈCE DE PORTIER S'IL EST PERMIS DE PARLER AU supérieur ; il s'informe de c,"(128573, 128660)","(76, 272)"
Sade_Justine_470,père gardien... il me demande CE QUE JE LUI VEUX... JE LUI FAIS ENTENDRE QU'UN DEVOIR DE RELIGION... qu'un vœu m'attire dans ce,u supérieur ; il s'informe de CE QUE JE LUI VEUX ; JE FAIS ENTENDRE QU'UN DEVOIR DE RELIGION m'attire dans cette pieuse re,"(128691, 128758)","(76, 272)"
Sade_Justine_471,"re dans cette retraite pieuse ET QUE JE SERAI BIEN CONSOLÉE DE TOUTES LES PEINES QUE J'AI PRISES POUR Y PARVENIR, SI JE PEUX ME JETER UN INSTANT AUX PIEDS DE LA vierge et du saint directeur ","e dans cette pieuse retraite, ET QUE JE SERAIS BIEN CONSOLÉE DE TOUTES LES PEINES QUE J'AI PRISES POUR Y PARVENIR SI JE POUVAIS ME JETER UN INSTANT AUX PIEDS DE LA miraculeuse Vierge et des sai","(128808, 128938)","(76, 272)"
Sade_Justine_472,"le, me dit le frère, c'est l'éCONOME DE LA MAISON, IL VIENT VOIR SI CE QUE VOUS DÉSIREZ VAUT LA PEINE que l'on interrompe le père g","dit-il, voilà dom Clément, l'éCONOME DE LA MAISON ; IL VIENT VOIR SI CE QUE VOUS DÉSIREZ VAUT LA PEINE d'interrompre le supérieur. 
","(129319, 129390)","(76, 272)"
Sade_Justine_473,"homme de quarante-cinq ans, d'UNE GROSSEUR ÉNORME, D'UNE TAILLE GIGANTESQUE, D'UN regard farouche et sombre, le","homme de quarante-huit ans, d'UNE GROSSEUR ÉNORME, D'UNE TAILLE GIGANTESQUE, LE regard sombre et farouche, ne","(129484, 129535)","(76, 272)"
Sade_Justine_474,"olontaire me saisit alors, et SANS QU'IL ME FÛT POSSIBLE DE M'EN DÉFENDRE, LE SOUVENIR DE tous mes malheurs passés vint"," il me fit trembler... Alors, SANS QU'IL ME FÛT POSSIBLE DE M'EN DÉFENDRE, LE SOUVENIR DE mes anciens malheurs vint s'o","(129704, 129763)","(76, 272)"
Sade_Justine_475,"nt s'offrir à ma mémoire. 
-- QUE VOULEZ-VOUS, ME DIT CE MOINE ASSEZ DUREMENT, EST-CE LÀ L'HEURE DE VENIR DANS UNE ÉGLISE ? VOUS AVEZ BIEN L'AIR D'UNE AVENTURIÈRE. 
--SAINT HOMME, DIS-JE EN ME PROSTERNANT, J'AI CRU QU'IL ÉTAIT TOUJOURS TEMPS DE SE PRÉSENTER À LA MAISON DE DIEU ; J'ACCOURS DE BIEN LOIN POUR M'Y RENDRE, PLEINE DE FERVEUR ET DE DÉVOTION, JE DEMANDE À ME CONFESSER S'IL EST POSSIBLE, ET QUAND ma conscience vous sera connu","g à ma mémoire troublée... 
--QUE VOULEZ-VOUS ? ME DIT CE MOINE, AVEC L'AIR LE PLUS RÉBARBATIF, EST-CE LÀ L'HEURE DE VENIR DANS UNE ÉGLISE ?... VOUS AVEZ BIEN L'AIR D'UNE AVENTURIÈRE. 
--SAINT HOMME, DIS-JE EN ME PROSTERNANT, J'AI CRU QU'IL ÉTAIT TOUJOURS TEMPS DE SE PRÉSENTER À LA MAISON DE DIEU ; J'ACCOURS DE BIEN LOIN POUR M'Y RENDRE, PLEINE DE FERVEUR ET DE DÉVOTION, JE DEMANDE À ME CONFESSER S'IL EST POSSIBLE, ET QUAND l'intérieur de ma conscience ","(129821, 130198)","(76, 272)"
Sade_Justine_476,"'il est possible, et quand ma CONSCIENCE VOUS SERA CONNUE, VOUS VERREZ SI JE SUIS DIGNE OU NON DE ME PROSTERNER AUX PIEDS DE l'image miraculeuse que vous ","e, et quand l'intérieur de ma CONSCIENCE VOUS SERA CONNU, VOUS VERREZ SI JE SUIS DIGNE OU NON DE ME PROSTERNER AUX PIEDS DE la sainte Image. 
--Mais ce n","(130202, 130296)","(76, 272)"
Sade_Justine_477,". 
--Mais ce n'est pas trop l'HEURE DE SE CONFESSER, DIT LE MOINE EN SE RADOUCISSANT ; OÙ PASSEREZ-VOUS LA NUIT ? NOUS N'AVONS POINT D'ENDROIT POUR VOUS LOGER ; IL VALAIT MIEUX VENIR LE MATIN. 
A CELA JE LUI DIS toutes les raisons qui m'en a","Image. 
--Mais ce n'est pas l'HEURE DE SE CONFESSER, DIT LE MOINE EN SE RADOUCISSANT ; OÙ PASSEREZ-VOUS LA NUIT ? NOUS N'AVONS POINT D'HOSPICE... IL VALAIT MIEUX VENIR LE MATIN. 
A CELA JE LUI DIS les raisons qui m'en avaient ","(130390, 130571)","(76, 272)"
Sade_Justine_478,"in. 
A cela je lui dis toutes LES RAISONS QUI M'EN AVAIENT EMPÊCHÉE, ET SANS ME RÉPONDRE davantage il fut rendre compt"," le matin. 
A cela je lui dis LES RAISONS QUI M'EN AVAIENT EMPÊCHÉE, ET, SANS ME RÉPONDRE, Clément alla en rendre compt","(130579, 130637)","(76, 272)"
Sade_Justine_479,"t le père gardien, s'avançant LUI-MÊME À MOI VERS LA CABANE DU JARDINIER, M'INVITA À ENTRER AVEC LUI DANS LE TEMPLE. 
Le père Raphaël, dont il es","glise ; dom Sévérino s'avance LUI-MÊME À MOI, VERS LA CABANE DU JARDINIER, ET M'INVITE À ENTRER AVEC LUI DANS LE TEMPLE. 
Dom Sévérino, duquel il est","(130769, 130854)","(76, 272)"
Sade_Justine_480,"emple. 
Le père Raphaël, dont IL EST BON DE VOUS DONNER UNE IDÉE SUR LE-CHAMP, ÉTAIT UN HOMME DE l'âge que l'on m'avait dit, m","temple. 
Dom Sévérino, duquel IL EST BON DE VOUS DONNER UNE IDÉE SUR-LE-CHAMP, ÉTAIT UN HOMME DE cinquante-cinq ans, ainsi qu'","(130879, 130945)","(76, 272)"
Sade_Justine_481,"oique l'heure soit absolument INDUE ET QUE NOUS NE SOYONS POINT DANS L'USAGE DE RECEVOIR SI TARD, J'ENTENDRAI CEPENDANT VOTRE CONFESSION, ET NOUS AVISERONS APRÈS AUX MOYENS DE VOUS FAIRE DÉCEMMENT PASSER LA NUIT jusqu'à l'heure où vous pourr","usement, quoique l'heure soit INDUE, ET QUE NOUS NE SOYONS PAS DANS L'USAGE DE RECEVOIR SI TARD, J'ENTENDRAI CEPENDANT VOTRE CONFESSION, ET NOUS AVISERONS APRÈS AUX MOYENS DE VOUS FAIRE DÉCEMMENT PASSER LA NUIT, jusqu'au moment où vous pour","(131397, 131578)","(76, 272)"
Sade_Justine_482,"asser la nuit jusqu'à l'heure OÙ VOUS POURREZ DEMAIN SALUER LA SAINTE IMAGE QUE nous possédons. 
Cela dit, le","sser la nuit, jusqu'au moment OÙ VOUS POURREZ DEMAIN SALUER LA SAINTE IMAGE QUI vous attire ici. 
Nous entron","(131595, 131644)","(76, 272)"
Sade_Justine_483,"les portes, il m'engagea à me CONFIER À LUI EN TOUTE ASSURANCE ; PARFAITEMENT REMISE AVEC UN homme si doux, en apparence, "," il s'assied et m'engage à me CONFIER À LUI EN TOUTE ASSURANCE. 
PARFAITEMENT RASSURÉE AVEC UN homme qui me paraissait aussi","(131838, 131900)","(76, 272)"
Sade_Justine_484,me fit répéter même plusieurs DÉTAILS AVEC L'AIR DE LA PITIÉ ET DE L'INTÉRÊT... et ses principales questio,"me fait même répéter quelques DÉTAILS AVEC L'AIR DE LA PITIÉ ET DE L'INTÉRÊT ; mais quelques mouvements, q","(132415, 132461)","(76, 272)"
Sade_Justine_485,"entes reprises sur les objets SUIVANTS : 1°S'IL ÉTAIT BIEN VRAI QUE JE FUSSE ORPHELINE ET DE PARIS. 
2°S'IL était bien sûr que je n'avais",fectation sur les cinq points SUIVANTS : 1° S'IL ÉTAIT BIEN VRAI QUE JE FUSSE ORPHELINE ET NÉE À PARIS. 2° S'IL était sûr que je n'eusse plus,"(132542, 132619)","(76, 272)"
Sade_Justine_486,"était bien sûr que je n'avais PLUS NI PARENTS, NI AMIS, NI PROTECTION, NI PERSONNE À QUI J'ÉCRIVISSE. 
3°SI JE N'AVAIS CONFIÉ QU'À LA BERGÈRE le dessein que j'avais d'alle","S'il était sûr que je n'eusse PLUS NI PARENTS, NI AMIS, NI PROTECTION, NI PERSONNE ENFIN À QUI JE PUSSE ÉCRIRE. 3° SI JE N'AVAIS CONFIÉ QU'À LA BERGÈRE qui m'avait parlé du couvent ","(132650, 132761)","(76, 272)"
Sade_Justine_487,"e j'avais d'aller au couvent, ET SI JE NE LUI AVAIS POINT DONNÉ DE RENDEZ-VOUS AU RETOUR. 
4°S'IL ÉTAIT CONSTANT QUE JE fusse vierge et que je n'euss","essein que j'avais d'y venir, ET SI JE NE LUI AVAIS POINT DONNÉ DE RENDEZ-VOUS AU RETOUR. 4° S'IL ÉTAIT CERTAIN QUE JE n'eusse vu personne depuis mo","(132805, 132894)","(76, 272)"
Sade_Justine_488,"s et y ayant répondu de l'air LE PLUS NAÏF : --EH BIEN, ME DIT LE MOINE EN SE LEVANT, ET ME PRENANT PAR LA MAIN, VENEZ, MON ENFANT ; il est trop tard pour vous ","s modeste, le plus sincère et LE PLUS NAÏF : --EH BIEN ME DIT LE MOINE EN SE LEVANT, ET ME PRENANT PAR LA MAIN, VENEZ, MON ENFANT, je vous procurerai la douce ","(133138, 133238)","(76, 272)"
Sade_Justine_489,"ire saluer la vierge ce soir, JE VOUS PROCURERAI LA DOUCE SATISFACTION DE COMMUNIER DEMAIN AUX PIEDS DE son image, mais commençons pa","r la main, venez, mon enfant, JE VOUS PROCURERAI LA DOUCE SATISFACTION DE COMMUNIER DEMAIN AUX PIEDS DE l'Image que vous venez visite","(133300, 133373)","(76, 272)"
Sade_Justine_490,"nduisit vers la sacristie. 
--EH QUOI, LUI DIS-JE ALORS AVEC UNE SORTE D'INQUIÉTUDE DONT JE NE ME SENTAIS PAS MAÎTRESSE, EH QUOI, MON PÈRE, DANS L'INTÉRIEUR DE VOTRE MAISON ? 
--ET OÙ DONC, CHARMANTE PÈLERINE, ME RÉPONDIT LE MOINE, EN ouvrant une des portes du clo","ers le fond de l'église... 
--EH QUOI LUI DIS-JE ALORS AVEC UNE SORTE D'INQUIÉTUDE DONT JE NE ME SENTAIS PAS MAÎTRESSE... EH QUOI MON PÈRE, DANS L'INTÉRIEUR ? 
--ET OÙ DONC, CHARMANTE PÈLERINE ? ME RÉPONDIT LE MOINE, EN m'introduisant dans la sacris","(133510, 133714)","(76, 272)"
Sade_Justine_491,"entièrement dans la maison... QUOI, VOUS CRAIGNEZ DE PASSER LA NUIT AVEC QUATRE religieux ? Oh, vous verrez, ",oduisant dans la sacristie... QUOI VOUS CRAIGNEZ DE PASSER LA NUIT AVEC QUATRE saints ermites ... Oh vous ve,"(133827, 133876)","(76, 272)"
Sade_Justine_492,"je à moi-même, serais-je donc ENCORE LA VICTIME DE MES BONS SENTIMENTS, ET LE DÉSIR QUE J'AI EU DE M'APPROCHER DE CE QUE LA RELIGION A DE PLUS RESPECTABLE, va-t-il donc être encore pun"," faudra-t-il donc que je sois ENCORE LA VICTIME DE MES BONS SENTIMENTS, ET QUE LE DÉSIR DE M'APPROCHER DE CE QUE LA RELIGION A DE PLUS RESPECTABLE aille être encore puni comme ","(134111, 134235)","(76, 272)"
Sade_Justine_493,"s en manquait une, la voilà ; PERMETTEZ QUE JE VOUS PRÉSENTE UN VÉRITABLE PHÉNOMÈNE ; VOILÀ UNE LUCRÈCE QUI PORTE À LA FOIS SUR SES ÉPAULES LA MARQUE DES FILLES DE MAUVAISE VIE ET là, continua-t-il en faisant ","Messieurs, dit-il en entrant, PERMETTEZ QUE JE VOUS PRÉSENTE UN VÉRITABLE PHÉNOMÈNE : VOICI UNE LUCRÈCE QUI PORTE À LA FOIS SUR SES ÉPAULES LA MARQUE DES FILLES DE MAUVAISE VIE, ET dans la conscience toute la c","(135377, 135526)","(76, 272)"
Sade_Justine_494,"ait d'imiter la soumission de MES COMPAGNES. 
--VOUS IMAGINEZ AISÉMENT, ME DIT RAPHAËL, QU'IL NE SERVIRAIT À RIEN D'ESSAYER DES RÉSISTANCES DANS LA RETRAITE INABORDABLE OÙ votre mauvaise étoile vous co","de mieux à faire est d'imiter MES COMPAGNES. 
--VOUS IMAGINEZ AISÉMENT, ME DIT DOM SÉVÉRINO, QU'IL NE SERVIRAIT À RIEN D'ESSAYER DES RÉSISTANCES DANS LA RETRAITE INABORDABLE OÙ vous voilà. Vous avez, dites-","(138161, 138302)","(76, 272)"
Sade_Justine_495,"mauvaise étoile vous conduit. VOUS AVEZ, DITES-VOUS, ÉPROUVÉ BIEN DES MALHEURS, et cela est vrai d'après vos","te inabordable où vous voilà. VOUS AVEZ, DITES-VOUS, ÉPROUVÉ BIEN DES MALHEURS ; le plus grand de tous pour ","(138339, 138387)","(76, 272)"
Sade_Justine_496,"cits, mais voyez pourtant que LE PLUS GRAND DE TOUS POUR UNE FILLE VERTUEUSE MANQUAIT ENCORE À LA LISTE DE VOS INFORTUNES. EST-il naturel d'être vierge à vo",", éprouvé bien des malheurs ; LE PLUS GRAND DE TOUS POUR UNE FILLE VERTUEUSE, MANQUAIT POURTANT ENCORE À LA LISTE DE VOS INFORTUNES. N'ÉTAIT-il pas temps que cette fière ","(138450, 138546)","(76, 272)"
Sade_Justine_497,"qui comme vous allez sagement FAIRE, ONT FINI PAR SE SOUMETTRE QUAND ELLES ONT VU QUE ça ne pouvait les mener qu'à ",", comme vous allez prudemment FAIRE, ONT FINI PAR SE SOUMETTRE, QUAND ELLES ONT VU QUE leur défense ne pouvait les c","(138816, 138871)","(76, 272)"
Sade_Justine_498,"s envie de vous épargner... à QUI DONC AUREZ-VOUS RECOURS, SERA-CE À CE DIEU QUE VOUS VENIEZ IMPLORER AVEC TANT DE ZÈLE, ET QUI profite de cette ferveur pour","enflammeront que davantage. A QUI DONC AUREZ-VOUS RECOURS ? SERA-CE À CE DIEU QUE VOUS VENIEZ IMPLORER AVEC TANT DE ZÈLE, ET QUI, pour vous récompenser de cet","(139315, 139412)","(76, 272)"
Sade_Justine_499,"rer de nos mains, qu'il n'y a NI DANS LA CLASSE DES CHOSES POSSIBLES, NI DANS CELLE DES MIRACLES, AUCUNE SORTE DE MOYEN QUI PUISSE RÉUSSIR À VOUS FAIRE CONSERVER PLUS LONGTEMPS CETTE VERTU DONT VOUS ÊTES SI FIÈRE, QUI PUISSE ENFIN VOUS EMPÊCHER DE DEVENIR DANS TOUS LES SENS ET DE TOUTES LES MANIÈRES imaginables la proie des excè","her de nos mains, et il n'y a NI DANS LA CLASSE DES CHOSES POSSIBLES, NI DANS CELLE DES MIRACLES, AUCUNE SORTE DE MOYEN QUI PUISSE RÉUSSIR À VOUS FAIRE CONSERVER PLUS LONGTEMPS CETTE VERTU DONT VOUS ÊTES SI FIÈRE ; QUI PUISSE ENFIN VOUS EMPÊCHER DE DEVENIR DANS TOUS LES SENS, ET DE TOUTES LES MANIÈRES, la proie des excès libidineu","(139623, 139893)","(76, 272)"
Sade_Justine_500,"les la proie des excès impurs AUXQUELS NOUS ALLONS NOUS ABANDONNER TOUS LES QUATRE AVEC VOUS. Déshabillez-vous donc, Sophi","la proie des excès libidineux AUXQUELS NOUS ALLONS NOUS ABANDONNER TOUS LES QUATRE AVEC VOUS... Déshabille-toi donc, catin","(139932, 139994)","(76, 272)"
Sade_Justine_501,"me laissait aucune ressource, MAIS N'EUSSÉ-JE PAS ÉTÉ COUPABLE DE NE POINT EMPLOYER CELLE QUE M'INDIQUAIT MON CŒUR ET QUE ME LAISSAIT ENCORE la nature ? Je me jette aux p","e ressources, je le sentais ; MAIS N'EUSSÉ-JE PAS ÉTÉ COUPABLE DE NE PAS EMPLOYER CELLE QUE M'INDIQUAIT MON CŒUR, ET QUE ME LAISSAIT ENCORE ma situation ? Je me jette do","(140440, 140550)","(76, 272)"
Sade_Justine_502," toutes les forces de mon âme POUR LE SUPPLIER DE NE PAS ABUSER DE MON ÉTAT, LES LARMES LES PLUS AMÈRES VIENNENT INONDER SES GENOUX, ET TOUT CE QUE mon âme peut me dicter de plu","uence d'une âme au désespoir, POUR LE SUPPLIER DE NE PAS ABUSER DE MON ÉTAT ; LES PLEURS LES PLUS AMERS VIENNENT INONDER SES GENOUX, ET TOUT CE QUE j'imagine de plus fort, tout ","(140636, 140753)","(76, 272)"
